Question,Option A,Option B,Option C,Option D,Correct Answer
Who led the revolt in Bihar (Jagdishpur) during the 1857 rebellion?,Nana Saheb,Tatya Tope,Rani Lakshmibai,Kunwar Singh,d
Under which law did the rule of India pass from the East India Company to the British Crown?,"Indian Councils Act, 1861","Government of India Act, 1935","Government of India Act, 1858","Regulating Act, 1773",c
"Match the following:
Column I (Event/Policy)  Column II (Governor General/Viceroy)
A. Permanent Settlement - 1793  1. Lord Wellesley
B. Subsidiary Alliance   2. Lord Cornwallis
C. Abolition of Sati (1829)   3. Lord William Bentinck
D. Lapse / Introduction of Railways (1853) 4. Lord Dalhousie

Choose the correct sequence:","A-2, B-1, C-3, D-4","A-1, B-2, C-4, D-3","A-3, B-4, C-1, D-2","A-4, B-3, C-2, D-1",a
The Vernacular Press Act was enacted in which year?,1905,1878,1919,1935,b
Who is known as the 'Father of Local Self Government'?,Lord Lytton,Lord Ripon,Lord Curzon,Lord Mountbatten,b
During whose tenure did the Partition of Bengal occur?,Lord Canning,Lord Lytton,Lord Ripon,Lord Curzon,d
Who was the first Governor General of independent India?,C. Rajagopalachari,Lord Canning,Lord Mountbatten,Lord Ripon,c
Who was the first and last Indian Governor General of independent India?,Lord Mountbatten,Lord Curzon,C. Rajagopalachari,Lord Lytton,c
Under which Act was the Supreme Court established in Calcutta?,"Government of India Act, 1935","Montagu-Chelmsford Reforms, 1919","Morley-Minto Reforms, 1909","Regulating Act, 1773",d
Which Act introduced the provision for separate elections (Communal Electorate) for Muslims?,"Regulating Act, 1773","Government of India Act, 1935","Montagu-Chelmsford Reforms, 1919","Morley-Minto Reforms, 1909",d
Dyarchy in the provinces was implemented by which Act?,"Government of India Act, 1935","Morley-Minto Reforms, 1909","Montagu-Chelmsford Reforms, 1919","Regulating Act, 1773",c
Provincial Autonomy was a result of which Act?,"Montagu-Chelmsford Reforms, 1919","Regulating Act, 1773","Morley-Minto Reforms, 1909","Government of India Act, 1935",d
Which Act is considered the biggest source of the Indian Constitution?,"Montagu-Chelmsford Reforms, 1919","Morley-Minto Reforms, 1909","Regulating Act, 1773","Government of India Act, 1935",d
On whose proposal was the Constituent Assembly formed?,"Morley-Minto Reforms, 1909","Cabinet Mission, 1946","Montagu-Chelmsford Reforms, 1919","Government of India Act, 1935",b
Who led the Santhal Rebellion (1855-56)?,Deenbandhu Friend,Mahatma Gandhi,Sidhu and Kanhu,Bal Gangadhar Tilak,c
"'Neel Darpan', which is based on the Indigo Rebellion, was written by whom?",Annie Besant,Deenbandhu Friend,Lala Lajpat Rai,Mahatma Gandhi,b
'Anandmath' is based on which rebellion?,Indigo Rebellion,Santhal Rebellion,Sanyasi Rebellion,1857 Revolution,c
What is called the 'Magna Carta' of English education in India?,"Morley-Minto Reforms, 1909","Cabinet Mission, 1946","Wood's Despatch, 1854","Government of India Act, 1935",c
Who started the newspapers 'Kesari' (Marathi) and 'Maratha' (English)?,Mahatma Gandhi,Annie Besant,Bal Gangadhar Tilak,Lala Lajpat Rai,c
Who was the editor of 'Young India' and 'Harijan' magazine?,Annie Besant,Bal Gangadhar Tilak,Lala Lajpat Rai,Mahatma Gandhi,d
Whose magazines were 'Common Wheel' and 'New India'?,Bal Gangadhar Tilak,Mahatma Gandhi,Annie Besant,Lala Lajpat Rai,c
Who was the author of the book 'Unhappy India'?,Annie Besant,Mahatma Gandhi,Bal Gangadhar Tilak,Lala Lajpat Rai,d
In which year did the Partition of Bengal take place?,1857,1878,1905,1909,c
In which Act was the provision for separate elections (Communal Electorate) made for Muslims?,"Regulating Act, 1773",Montagu-Chelmsford Reforms (1919),Morley-Minto Reforms (1909),"Government of India Act, 1935",c
Dyarchy was implemented in the provinces by which Act?,"Government of India Act, 1935",Morley-Minto Reforms (1909),"Regulating Act, 1773",Montagu-Chelmsford Reforms (1919),d
Provincial Autonomy is a result of which Act?,Montagu-Chelmsford Reforms (1919),"Regulating Act, 1773","Government of India Act, 1935",Morley-Minto Reforms (1909),c
'Neel Darpan' is based on which rebellion?,Sanyasi Rebellion,Indigo Rebellion,Santhal Rebellion,1857 Revolution,b
'Anandmath' (from where Vande Mataram was taken) is based on which rebellion?,Indigo Rebellion,Santhal Rebellion,Sanyasi Rebellion,1857 Revolution,c
Who among the following was the first Viceroy of India?,Lord Ripon,Lord Curzon,Lord Canning,Lord Lytton,c
By which act was Dyarchy implemented in the provinces?,Morley-Minto Reforms (1909),"Regulating Act, 1773",Montagu-Chelmsford Reforms (1919),"Government of India Act, 1935",c
Which Act resulted in Provincial Autonomy?,Montagu-Chelmsford Reforms (1919),Morley-Minto Reforms (1909),"Regulating Act, 1773","Government of India Act, 1935",d
Who is the author of 'Neel Darpan'?,Lala Lajpat Rai,Mahatma Gandhi,Deenbandhu Friend,Annie Besant,c
"'Anandmath', from which 'Vande Mataram' was taken, is based on which rebellion?",Indigo Rebellion,Santhal Rebellion,Sanyasi Rebellion,1857 Revolution,c
In which year did Vasco-da-Gama arrive in India (Calicut)?,1600 AD,1492 AD,1498 AD,1502 AD,c
The Battle of Plassey was fought in which year?,1764,1857,1757,1793,c
Who was the Nawab of Bengal during the Battle of Buxar?,Siraj-ud-Daulah,Mir Qasim,Mir Jafar,Lord Clive,c
Who is credited with first using the term 'Subsidiary Alliance' in India?,Lord Canning,Lord Dalhousie,Lord Cornwallis,Lord Wellesley,d
Who is known as the father of Civil Services in India?,Lord Dalhousie,Lord Wellesley,Lord Cornwallis,Lord William Bentinck,c
In what year was the Permanent Settlement implemented?,1857,1773,1793,1829,c
The Ryotwari system was primarily associated with which regions?,Bengal and Bihar,Punjab and Sindh,Madras and Bombay,Delhi and Agra,c
Who initially proposed the 'Mahalwari System'?,Lord Cornwallis,Lord Dalhousie,Holt MacKenzie,Lord Wellesley,c
Who is regarded as the father of railways in India?,Lord Canning,Lord William Bentinck,Lord Dalhousie,Lord Cornwallis,c
"In what year did the first train run in India, and between which cities?",1857 (Delhi to Meerut),1853 (Mumbai to Thane),1854 (Calcutta to Raniganj),1856 (Madras to Arakkonam),b
Who was the Mughal Emperor during the Revolt of 1857?,Aurangzeb,Shah Jahan,Bahadur Shah Zafar (II),Akbar,c
Who led the 1857 revolt from Lucknow?,Rani Lakshmibai,Nana Sahib,Begum Hazrat Mahal,Tantia Tope,c
Who described the Revolt of 1857 as 'India's First War of Independence'?,Mahatma Gandhi,Jawaharlal Nehru,V.D. Savarkar,Subhas Chandra Bose,c
Mangal Pandey was a soldier in which cantonment?,Meerut,Barrackpore,Delhi,Jhansi,b
Who gave the slogan 'Back to the Vedas'?,Raja Rammohan Roy,Swami Vivekananda,Dayanand Saraswati,Atmaram Pandurang,c
'Sati Pratha' was abolished during the tenure of which Governor-General?,Lord Cornwallis,Lord Dalhousie,Lord Wellesley,Lord William Bentinck,d
Who is the author of the book 'Satyarth Prakash'?,Raja Rammohan Roy,Swami Vivekananda,Dayanand Saraswati,Devendranath Tagore,c
Who was the founder of 'Tattvabodhini Sabha'?,Atmaram Pandurang,Swami Vivekananda,Dayanand Saraswati,Devendranath Tagore,d
Who founded the Prarthana Samaj?,Swami Vivekananda,Raja Rammohan Roy,Atmaram Pandurang,Dayanand Saraswati,c
"In which year did Vasco-da-Gama arrive in Calicut, India?",1600 AD,1498 AD,1526 AD,1757 AD,b
The Battle of Plassey in 1757 was fought between Siraj-ud-Daulah and whom?,Lord Cornwallis,Lord Dalhousie,Lord Canning,The British (Clive),d
Who was the Nawab of Bengal during the Battle of Buxar in 1764?,Siraj-ud-Daulah,Mir Qasim,Mir Jafar,Bahadur Shah Zafar (II),c
In which year was the Permanent Settlement system implemented?,1857,1773,1829,1793,d
The Ryotwari system was primarily associated with which areas?,Bengal and Bihar,Punjab and Sindh,Madras and Bombay,Delhi and Agra,c
Who is considered the father of railways in India?,Holt MacKenzie,Lord Canning,Lord Dalhousie,Lord Wellesley,c
In what year did the first train run in India?,1825,1857,1853,1793,c
"At the time of the Revolt of 1857, who was the Mughal Emperor?",Shah Alam II,Aurangzeb,Bahadur Shah Zafar (II),Akbar II,c
Who led the revolt of 1857 from Lucknow?,Rani Lakshmi Bai,Mangal Pandey,Begum Hazrat Mahal,Nana Sahib,c
Who referred to the Revolt of 1857 as 'India's First War of Independence'?,Mahatma Gandhi,Jawaharlal Nehru,V.D. Savarkar,Subhas Chandra Bose,c
Mangal Pandey was a soldier from which cantonment?,Meerut,Delhi,Barrackpore,Jhansi,c
'Sati Pratha' was abolished in 1829 during the tenure of which Governor General?,Lord Dalhousie,Lord Canning,Lord William Bentinck,Lord Cornwallis,c
In which year was the Ramakrishna Mission founded?,1828,1829,1857,1897,d
Who established the Tattvabodhini Sabha?,Atmaram Pandurang,Swami Vivekananda,Devendranath Tagore,Dayanand Saraswati,c
The Battle of Plassey in 1757 was fought between the British and whom?,Mir Jafar,Lord Cornwallis,Siraj-ud-Daulah,Bahadur Shah Zafar (II),c
Who was the Nawab of Bengal at the time of the Battle of Buxar in 1764?,Lord Wellesley,Mir Jafar,Lord Dalhousie,Clive,b
The Permanent Settlement system was implemented in which year?,1857,1764,1829,1793,d
The Ryotwari system was mainly associated with which areas?,Lucknow and Delhi,Madras and Bombay,Calcutta and Nagpur,Punjab and Sindh,b
Mangal Pandey was a soldier stationed at which cantonment?,Meerut,Calcutta,Barrackpore,Bombay,c
The Battle of Plassey in 1757 was primarily fought between which entities?,Mir Jafar and the British,Lord Wellesley and Siraj-ud-Daulah,Siraj-ud-Daulah and the British,Bahadur Shah Zafar and Lord Clive,c
Who is credited with first introducing the 'Subsidiary Alliance' in India?,Lord Cornwallis,Lord Dalhousie,Lord Canning,Lord Wellesley,d
Who is widely regarded as the father of Civil Services in India?,Lord Dalhousie,Lord William Bentinck,Lord Cornwallis,Lord Canning,c
In which year was the Permanent Settlement system implemented by Lord Cornwallis?,1857,1773,1793,1829,c
The Ryotwari system was predominantly associated with which regions?,Bengal and Bihar,Punjab and Sindh,Madras and Bombay,Delhi and Agra,c
Who is recognized as the individual who initially proposed the 'Mahalwari System'?,Lord Cornwallis,Lord Dalhousie,Holt MacKenzie,Lord Canning,c
"In what year did the first train operate in India, and between which cities?",1857 (Delhi to Agra),1853 (Mumbai to Thane),1853 (Calcutta to Raniganj),1857 (Mumbai to Pune),b
Who spearheaded the 1857 revolt in Lucknow?,Rani Lakshmi Bai,Nana Sahib,Begum Hazrat Mahal,Tantia Tope,c
Who characterized the Revolt of 1857 as 'India's First War of Independence'?,Mahatma Gandhi,Jawaharlal Nehru,V.D. Savarkar,Subhas Chandra Bose,c
Mangal Pandey was a soldier belonging to which cantonment?,Meerut,Barrackpore,Delhi,Jhansi,b
Under which legislative act was the Supreme Court established in Calcutta?,Pitt's India Act 1784,Charter Act 1813,Regulating Act 1773,Indian Councils Act 1861,c
Which reformer propagated the slogan 'Back to the Vedas'?,Raja Rammohan Roy,Swami Vivekananda,Dayanand Saraswati,Atmaram Pandurang,c
Who established the Ramakrishna Mission in 1897?,Dayanand Saraswati,Raja Rammohan Roy,Swami Vivekananda,Atmaram Pandurang,c
The headquarters of the Theosophical Society in India was located at:,Dhaka,Surat,Adyar (Madras),Calcutta,c
What is known as the 'Magna Carta' of English education in India?,The Aligarh Movement,Wood's Despatch (1854),Young Bengal Movement,Champaran Satyagraha,b
In which year did the regular census in India begin?,1872,1885,1881,1911,c
Who presided over the first session of the Indian National Congress?,Lord Curzon,Vyomesh Chandra Banerjee,Lala Hardayal,Motilal Nehru,b
Which Viceroy was responsible for the partition of Bengal in 1905?,Lord Ripon,Lord Mayo,Lord Curzon,Lord Irwin,c
The Congress split into extremist and moderate groups during which session?,Calcutta Session,Surat Session (1907),Delhi Session,Madras Session,b
Who among the following founded the Ghadar Party?,Chittaranjan Das,Motilal Nehru,Henry Vivian Derozio,Lala Hardayal,d
"Match the following:

Column I
(A) First Census in India
(B) Partition of Bengal
(C) Ghadar Party Founded
(D) Chauri Chaura Incident

Column II
(1) 1922
(2) 1872
(3) 1905
(4) 1913

","A-2, B-3, C-4, D-1","A-3, B-2, C-1, D-4","A-4, B-1, C-2, D-3","A-1, B-4, C-3, D-2",a
Which of the following statements is INCORRECT regarding the shifting of India's capital?,The capital was shifted from Calcutta to Delhi.,The declaration to shift the capital was made in 1911.,The shift occurred after the Swadeshi Movement.,The decision was influenced by the Jallianwala Bagh massacre.,d
When did Mahatma Gandhi return to India from South Africa?,"August 1, 1920","April 13, 1919",9 January 1915,1906,c
What was the primary reason for Gandhiji withdrawing the Non-Cooperation Movement?,Jallianwala Bagh massacre,Partition of Bengal,Chauri Chaura incident (1922),Simon Commission arrival,c
Who were the founders of the Swaraj Party in 1923?,Mahatma Gandhi and Jawaharlal Nehru,Chittaranjan Das and Motilal Nehru,Lala Hardayal and Rash Behari Bose,Vyomesh Chandra Banerjee and Surendranath Banerjee,b
"Arrange the following events in chronological order:
(A) Partition of Bengal
(B) Establishment of Muslim League
(C) Gandhiji's return from South Africa
(D) Jallianwala Bagh massacre",A-B-C-D,B-A-D-C,C-D-A-B,D-C-B-A,a
What is referred to as the 'Magna Carta' of English education in India?,Lord Ripon's Resolution,Macaulay's Minute,Wood's Despatch,The Education Commission Report,c
In which session did the Congress experience a split between the extremist and moderate groups?,Dhaka Session,Calcutta Session,Surat Session,Lahore Session,c
When was the capital of India officially shifted from Calcutta to Delhi?,1905,1906,1911,1913,c
Who founded the Ghadar Party in 1913?,Motilal Nehru,Chittaranjan Das,Lala Hardayal,Vyomesh Chandra Banerjee,c
Which year did Mahatma Gandhi return to India from South Africa?,1913,1915,1917,1920,b
What was Gandhiji's first Satyagraha in India?,Non-Cooperation Movement,Swadeshi Movement,Champaran Satyagraha,Dandi March,c
In which year did the Jallianwala Bagh massacre occur?,1915,1917,1919,1922,c
Who renounced the title of 'Knighthood' in protest against the Jallianwala Bagh massacre?,Mahatma Gandhi,Jawaharlal Nehru,Rabindranath Tagore,Sardar Patel,c
Which incident led to Gandhiji withdrawing the Non-Cooperation Movement?,Jallianwala Bagh massacre,Partition of Bengal,Chauri Chaura incident,Surat Split,c
"Arrange the following events in chronological order:
1. Partition of Bengal
2. Establishment of Muslim League
3. Jallianwala Bagh Massacre
4. Champaran Satyagraha",1-2-3-4,1-2-4-3,2-1-4-3,4-3-2-1,b
"Match the following:
Column I
(A) First Census in India
(B) Regular Census begins
(C) Partition of Bengal
(D) Capital shifted to Delhi

Column II
(1) 1881
(2) 1911
(3) 1872
(4) 1905","A-3, B-1, C-4, D-2","A-1, B-3, C-2, D-4","A-2, B-4, C-1, D-3","A-4, B-2, C-3, D-1",a
Which of the following statements is INCORRECT regarding the Indian National Movement?,The Swadeshi movement started in 1905.,The Muslim League was established in Dhaka.,The Congress split occurred in the Surat Session.,Lord Ripon was the Viceroy during the Partition of Bengal.,d
The Theosophical Society in India had its headquarters at which location?,Calcutta,Delhi,Adyar (Madras),Dhaka,c
In which year was the first census conducted in India?,1881,1872,1906,1911,b
During whose viceroyalty did the regular census begin in India in 1881?,Lord Curzon,Lord Mayo,Lord Ripon,Lord Hardinge,c
Who was the founder of the Ghadar Party (1913)?,Motilal Nehru,Chittaranjan Das,Vyomesh Chandra Banerjee,Lala Hardayal,d
