Question,Option A,Option B,Option C,Option D,Correct Answer
Which of the following was the main source of livelihood for the Aryans in ancient times?,Trade and commerce,Agriculture and animal husbandry,Manufacturing,Fishing,b
In which Purana are the five characteristics of the Puranas mentioned?,Bhagavata Purana,Vishnu Purana,Matsya Purana,Agni Purana,c
What is the alternative name for Rigveda?,Shatasahasri-Samhita,Ashtaka,Vedanga,Ayurveda,b
In which text is the word 'Ayurveda' explicitly used?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
Which of the following Vedas is a compilation based on the Rigveda?,Yajurveda,Atharvaveda,Samaveda,None of these,c
The Rigvedic religion was primarily:,Monotheistic,Atheistic,Polytheistic,Agnostic,c
How many hymns are there in the Rigveda?,2046,514,1028,1556,c
Which 'Anga' of the Vedangas is known for the meaning and interpretation of complex words?,Jyotisha,Kalpa,Shiksha,Nirukta,d
The knowledge related to which field is contained in the Samaveda?,Philosophy,Mathematics,Music,Science,c
The Vedic period of India lasted until which period?,2500-1000 BC,2000-800 BC,1500-500 BC,1000-200 BC,c
Which Veda talks about magical rituals and charms?,Yajurveda,Samaveda,Rigveda,Atharvaveda,d
Which Veda gives treatment for diseases?,Yajurveda,Samaveda,Rigveda,Atharvaveda,d
The word 'Vasudhaiva Kutumbakam' is mentioned in which Upanishad?,Mundaka Upanishad,Chandogya Upanishad,Maha Upanishad,Brihadaranyaka Upanishad,c
"Who was the male deity of the Rigvedic era, considered the god of plants?",Agni,Indra,Soma,Varuna,c
'Ashtaka' is also called which Veda?,Samaveda,Yajurveda,Rigveda,Atharvaveda,c
Which Upanishad is related to Atharvaveda?,Chandogya Upanishad,Maha Upanishad,Brihadaranyaka Upanishad,Mundaka Upanishad,d
How many main Upanishads are there?,9,10,12,11,d
The term 'Gotra' is first encountered in which of the following Vedic texts?,Sama Veda,Atharva Veda,Rigveda,Yajur Veda,c
The word 'Yava' in the Rigveda refers to which grain?,Rice,Wheat,Barley,Millet,c
The 'Battle of Ten Kings' in the Rigveda took place on the banks of which river?,Indus,Ganga,Yamuna,Parushni (Ravi),d
Which river is most frequently mentioned in early Vedic literature?,Ganga,Yamuna,Saraswati,Indus,d
"In the early Rigvedic period, what was regarded as a significant and valuable property?",Land,Gold,Cow,Horses,c
Which of the following was considered 'Aghanya' (not to be killed) in the Vedic period?,Horse,Goat,Sheep,Cow,d
In which Vedic literature is the concept of salvation discussed?,Samhitas,Brahmanas,Aranyakas,Upanishads,d
Which Vedic deity was considered the priest?,Agni,Indra,Brihaspati,Varuna,c
"During the Later Vedic period, which region was considered the axis of Aryan culture?",Magadha,Kosala,"Kuru, Panchala",Videha,c
"In Vedic rituals, 'Hota' is associated with which Veda?",Sama Veda,Yajur Veda,Atharva Veda,Rigveda,d
"To which river are the epithets 'Matetama', 'Devitama', and 'Naditama' ascribed in the Rigveda?",Indus,Yamuna,Ganga,The Saraswati river,d
The Samhita of Shukla Yajurveda is also known as:,Kathaka,Maitrayani,Vajasaneyi,Taittiriya,c
The Rishi associated with King Videha Madhava in the Shatapatha Brahmana was:,Rishi Vishwamitra,Rishi Vashistha,Rishi Gautama Rahugana,Rishi Bharadwaja,c
In which text is 'Purusha Medha' mentioned?,Aitareya Brahmana,Taittiriya Brahmana,Shatapatha Brahmana,Gopatha Brahmana,c
'Gopatha Brahmana' is related to which Veda?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
In which Veda is 'Ayurveda' ('Science of life') first mentioned?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
Elements of 'pessimism' first appear in which Upanishad?,Chandogya,Brihadaranyaka,Maitrayani,Katha,c
The phrase 'Satyameva Jayate' on the Indian emblem is taken from which Upanishad?,Kathopanishad,Chandogya Upanishad,Mundakopanishad,Brihadaranyaka Upanishad,c
"Zend Avesta, which shares similarities with the Rigveda, is related to:",Egypt,Greece,Iran,Mesopotamia,c
"In ancient India, 'Nishka' referred to:",Silver coins,Copper tools,Gold ornaments,Iron weapons,c
"An inscription describing Vedic deities, dating back to the 14th century BC, has been discovered at:",Mohenjo-daro,Harappa,Boghazkoi (Asia Minor),Babylon,c
'Manusmriti' is primarily concerned with:,Economics,Politics,Social order,Military strategy,c
The dialogue between Nachiketa and Yama is found in which Upanishad?,Mundakopanishad,Chandogya Upanishad,Kathopanishad,Brihadaranyaka Upanishad,c
Which mention in the Rigveda indicates the Aryans' relationship with Afghanistan?,The Ganga and Yamuna rivers,The Godavari and Krishna rivers,The Kubha and Kramu rivers,The Saraswati and Indus rivers,c
In which of the following is the word 'Gotra' first used?,Atharvaveda,Yajurveda,Samaveda,Rigveda,d
Which Vedic text contains the first mention of the word 'Varna'?,Samaveda,Yajurveda,Rigveda,Atharvaveda,c
The Rigveda uses the word 'Yava' to refer to which of the following?,Rice,Wheat,Barley,Lentils,c
The 'Battle of Ten Kings' in the Rigveda was fought on the bank of which river?,Indus,Ganga,Yamuna,Parushni (Ravi),d
Salvation is discussed in which of the following Vedic literatures?,Samhitas,Brahmanas,Aranyakas,Upanishads,d
"In Vedic rituals, 'Hota' is related to which Veda?",Samaveda,Yajurveda,Atharvaveda,Rigveda,d
"Zend Avesta, which has similarities to Rigveda, is related to which country?",Egypt,Greece,Iran,Mesopotamia,c
"In ancient India, what were 'Nishka' known as?",Silver coins,Copper tools,Gold ornaments,Iron weapons,c
'Manusmriti' is mainly related to:,Economics,Political science,Social order,Military strategy,c
The term 'Gotra' finds its earliest usage in which of the following Vedic texts?,Upanishads,Atharvaveda,Rigveda,Shatapatha Brahmana,c
The Rigveda mentions the term 'Yava' referring to which grain?,Wheat,Rice,Barley,Millet,c
"In the Vedic period, what was referred to as 'Aghanya' (not to be killed)?",Horse,Elephant,Bull,Cow,d
"The terms 'Matetama', 'Devitama', and 'Naditama' in the Rigveda are used to address which river?",Indus,Yamuna,Ganga,Saraswati,d
Which Upanishad contains elements of 'pessimism' for the first time?,Kathopanishad,Chandogya Upanishad,Brihadaranyaka Upanishad,Maitrayani,d
"In ancient India, 'Nishka' was the term used for:",Copper coins,Silver coins,Gold ornaments,Iron tools,c
An inscription from the 14th century BC describing Vedic deities was found at:,Taxila,Mohenjo-daro,Boghazkoi (Asia Minor),Babylon,c
The Upanishad that features a dialogue between Nachiketa and Yama is:,Mundakopanishad,Maitrayani,Kathopanishad,Chandogya Upanishad,c
Which of the following statements is NOT correct regarding the Rigveda?,It is the oldest Veda.,It mentions the word 'Varna'.,It contains hymns primarily related to Agni.,It refers to barley as 'Yava'.,c
"In the beginning of the Rigvedic period, what was considered an important valuable property?",Gold,Land,Horses,Cow,d
"Among the Vedic deities, who was considered the priest?",Indra,Agni,Brihaspati,Yama,c
To which deity are the majority of Rigvedic hymns dedicated?,Agni,Varuna,Indra,Surya,c
What is the literal meaning of the word 'Arya'?,Priest,Noble,Warrior,Farmer,b
What was the role of the 'Adhvaryu'?,A warrior,A king,The priest who performed the Yajna,A scribe,c
King Ashwapati of the Upanishadic period was the ruler of which region?,Koshala,Kaikeya,Magadha,Videha,b
"Sarga, Pratisarga, Vamsa, Manvantara, and Vamsanucharita are indicators of what?",Upanishads,Vedas,Puranas,Smritis,c
Who is considered to be the first law-giver of India?,Yajnavalkya,Parashara,Manu,Vashistha,c
For what is the word 'Koseya' used?,Cotton,Wool,Silk,Linen,c
"In Classical Sanskrit, what does 'Arya' mean?",A wealthy person,A powerful person,An excellent person,A learned person,c
In which Veda is the word 'Itihasa' mentioned?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
After which clan was the name of India kept as 'Bharat'?,Maurya,Gupta,Bharata,Kushan,c
"During the Iron Age, what material was replaced by iron for making tools and weapons?",Copper,Bronze,Stone,Wood,b
In which Veda can one find a collection of magical spells and charms?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
What was the main social unit of the Aryans?,Gram,Vish,Kula,Jan,d
"Which Varna mainly engaged in farming, animal husbandry, and trade in the Later Vedic period?",Brahmin,Kshatriya,Vaishya,Shudra,c
What is the ancient name of the Beas river?,Vitasta,Asikni,Vipasha,Parushni,c
What was the region inhabited by the Vedic Aryans called?,Aryavarta,Brahmavarta,Sapta-Sindhu,Madhyadesha,c
What was the ancient name of the Jhelum river?,Parushni,Vitasta,Asikni,Vipasha,b
Which river is mentioned as 'Vitasta' in Vedic literature?,Beas,Ravi,Jhelum,Sutlej,c
Which is the oldest Veda?,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
'Purusha Sukta' is a collection of hymns belonging to which Veda?,Samaveda,Yajurveda,Rigveda,Atharvaveda,c
"According to the 'Chaturashrama' system, provision for the family period was made for which stage?",Brahmacharya,Vanaprastha,Sanyasa,Grihastha,d
Rishi Kapila was related to which sect of Indian philosophy?,Nyaya,Vaisheshika,Samkhya,Yoga,c
Into how many books (mandalas) is the Rigveda divided?,8,10,12,14,b
Which Upaveda is related to the Rigveda?,Dhanurveda,Gandharvaveda,Shilpaveda,Ayurveda,d
Which two rivers are mentioned in the Rigveda hymn with Rishi Vishwamitra?,Ganga and Yamuna,Beas and Sutluj,Ravi and Jhelum,Indus and Saraswati,b
Which Veda is referred to as a collection?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
What is the Rigvedic name of the Ravi river?,Vitasta,Asikni,Vipasha,Parushni,d
What does 'Anushthana' denote?,Vedanga,Kalpa,Shiksha,Nirukta,b
"In the Vedic civilization, what did the title 'Gopati' for the king signify?",The lord of the land,The lord of the army,The lord of cattle,The lord of the people,c
Which of the following are indicators of the Puranas?,"Sarga, Pratisarga, Vamsa, Manvantara, and Vamsanucharita","Smriti, Shruti, Aranyaka, Upanishad, and Veda","Brahmana, Aranyaka, Sutra, Veda, and Upanishad","Sutra, Smriti, Veda, Brahmanas, and Upanishads",a
Which of the following best describes the Rigveda?,A book of rituals,A collection of philosophies,A collection of hymns,A treatise on medicine,c
"According to the 'Chaturashrama' system, which stage is designated for family life?",Brahmacharya,Vanaprastha,Sanyasa,Grihastha,d
Rishi Kapila is associated with which school of Indian philosophy?,Yoga,Vedanta,Samkhya,Nyaya,c
"In the Vedic civilization, the king was called 'Gopati,' which meant what?",The lord of the land,The lord of the people,The lord of cattle,The lord of the army,c
The word 'Koseya' is used to refer to which material?,Cotton,Wool,Silk,Linen,c
"During the Iron Age, tools and weapons started being made of iron instead of what?",Copper,Stone,Bronze,Wood,c
Where can a collection of magical spells and charms be found?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
The region where the Vedic Aryans lived was known as what?,Aryavarta,Brahmavarta,Sapta-Sindhu,Madhyadesha,c
"In the context of Vedic rituals, what did 'Adhvaryu' signify?",The reciter of hymns,The priest who performed the Yajna,The singer of Sama Veda,The protector of the cows,b
Who is traditionally regarded as the first law-giver of India?,Yajnavalkya,Manu,Parashara,Narada,b
The term 'Koseya' is associated with which product?,Cotton,Wool,Silk,Linen,c
Which of the following is described as 'a collection'?,Rigveda,Samaveda,Yajurveda,Atharvaveda,d
The Vedic civilization primarily developed on the banks of which river?,Ganga,Indus,Saraswati,Yamuna,c
Who is considered the propounder of Vaisheshika Darshana?,Kapila,Gautama,Kanada,Jaimini,c
"In the 6th-5th century BC, what name did the people of Turkey give to the language used by the people east of the Indus?",Sanskrit,Prakrit,Hindvi,Aramaic,c
Who was the famous physician in King Bimbisara's court and also the personal physician of Lord Buddha?,Charaka,Sushruta,Jivaka,Dhanvantari,c
"According to Jain and Buddhist texts, how many Mahajanapadas existed in the sixth century BC?",Twelve,Eighteen,Sixteen,Twenty,c
What was the ancient capital of India?,Rajgir,Taxila,Pataliputra,Indraprastha,c
"Who was the last ruler of the Magadha empire, also known as the last ruler of the Nanda dynasty?",Ajatashatru,Bimbisara,Dhanananda,Shishunaga,c
Which ruler shifted the capital of Magadha from Rajagriha to Pataliputra?,Bimbisara,Ajatashatru,Udayin,Shishunaga,c
Bimbisara was the ruler of which empire?,Kosala,Magadha,Avanti,Vatsa,b
What was the capital of the Magadha Empire?,Pataliputra,Kaushambi,Rajgir,Shuktimati,c
"During the supreme period of Aryan culture, how many Janapadas of the Ganga valley became Mahajanapadas?",12,14,16,18,c
"In ancient times, what was 'Awadh' known as?",Magadha,Kosala,Vajji,Malla,b
In which text are the sixteen Mahajanapadas mentioned?,Mahabharata,Arthashastra,Anguttara Nikaya,Rigveda,c
Kalinga King Kharavela was related to which dynasty?,Maurya,Haryanka,Chedi,Nanda,c
The Matsya Mahajanapada of the 6th century B.C. was located in which present-day state?,Bihar,Uttar Pradesh,Rajasthan,Madhya Pradesh,c
At which site have the remains of the ancient city been found?,Rajgir,Kaushambi,Kumrahar,Shravasti,c
During whose reign was the power of Magadha expanded over the Malwa region?,Bimbisara,Ajatashatru,Shishunaga,Mahapadmananda,c
Which ruler of Magadha killed his father for the throne and was later killed by his own son for the same reason?,Bimbisara,Ajatashatru,Udayin,Dhanananda,b
Which emperor of Magadha is known by the name 'Aparoparshurama'?,Ajatashatru,Shishunaga,Mahapadmananda,Dhanananda,c
What was the shape of the city plan of ancient Avanti?,Circular,Square,Semi-circular,Triangular,c
"In the sixth century B.C., what was the capital of Chedi?",Rajgir,Pataliputra,Shuktimati,Kaushambi,c
"According to inscribed evidence, a canal was dug on the order of which king in Kalinga?",Bimbisara,Ajatashatru,Mahapadmananda,Kharavela,c
The legend of Udayana-Vasavadatta is related to which city?,Pataliputra,Kaushambi,Rajgir,Shuktimati,b
On which river's banks did the Vedic civilization develop?,Indus,Ganga,Saraswati,Yamuna,c
"Who was the last ruler of the Magadha empire, belonging to the Nanda dynasty?",Chandragupta Maurya,Bimbisara,Ajatashatru,Dhanananda,d
During whose time did Magadha's power expand over the Malwa region?,Bimbisara,Ajatashatru,Shishunaga,Mahapadmananda,c
What did the people of Turkey call the language used by the people east of the Indus in the sixth-fifth century BC?,Sanskrit,Prakrit,Hindvi,Pali,c
How many Mahajanapadas are mentioned in Jain and Buddhist texts of the sixth century BC?,Twelve,Eighteen,Fifteen,Sixteen,d
