Question,Option A,Option B,Option C,Option D,Correct Answer
Which of the following statements is INCORRECT regarding the Bangar area?,It consists of high areas where floodwaters do not reach.,It is formed of old alluvial soil.,It is more fertile than the Khadar region.,It is a part of the Ganga-Yamuna plain.,c
Which area in India is most affected by gully erosion?,Terai Region,"Chambal Valley region (Etawah, Agra)",Bundelkhand Plateau,Doab Region,b
What is the average height of the Bundelkhand plateau?,100 meters,200 meters,300 meters,400 meters,c
The Bundelkhand plateau is primarily formed from which type of rocks?,Limestone rocks,Sandstone rocks,Gneiss rocks,Shale rocks,c
"Match the following regions with their soil types:

Column I
(Region)
A. Bangar
B. Khadar

Column II
(Soil Type)
1. New alluvial soil
2. Old alluvial soil","A-1, B-2","A-2, B-1","A-1, B-3","A-3, B-2",b
Which crops are most cultivated in the Terai region?,Wheat and barley,Paddy and sugarcane,Maize and millet,Pulses and oilseeds,b
What type of soil is deposited in the Bangar region?,New alluvial soil,Red soil,Old alluvial soil,Black soil,c
By what other name is the plateau region of the south known?,Khadar region,Bangar area,Bundelkhand Plateau,Terai region,c
Which rocks form the Bundelkhand plateau?,Granite rocks,Sandstone rocks,Gneiss rocks,Limestone rocks,c
Which of the following statements is INCORRECT regarding the Terai region?,Its width increases from west to east.,It is characterized by marshy soil.,Paddy and sugarcane are major crops cultivated there.,It is primarily composed of old alluvial soil.,d
Which of the following rivers defines the western boundary of the Ganga-Yamuna plain area?,Gandak River,Yamuna River,Betwa River,Ken River,b
The Khadar region is primarily composed of which type of soil?,Old alluvial soil,Gneiss rocks,New alluvial soil,Marshy soil,c
By what other name is the Khadar region also known?,Bangar area,Bundelkhand Plateau,Alluvial area,Lowland area,c
Which type of erosion is responsible for the formation of ravines in the Khadar region?,Sheet erosion,Wind erosion,Gully erosion,Wave erosion,c
Which area in India is most severely affected by gully erosion?,Terai region,Chambal Valley region,Bundelkhand Plateau,Ganga-Yamuna plain area,b
Which of the following rivers is NOT mentioned as a major river of the southern plateau region?,Chambal,Sindh,Betwa,Yamuna,d
Which of the following statements about the Terai region is INCORRECT according to the text?,The width of the Terai region increases from west to east.,The soil of the Terai region is harmful for health due to the presence of marshy soil.,Paddy and sugarcane are the most cultivated crops in the Terai region.,The Terai region is known as Bangar area.,d
What is the distinguishing feature of the Bangar area?,Presence of new alluvial soil,Presence of marshy soil,High areas where floodwaters do not reach,Area near the Nepal border,c
What type of soil is primarily found in the Bangar region?,New alluvial soil,Marshy soil,Old alluvial soil,Gneiss rocks,c
By what other name is the Khadar region commonly known?,Bangar area,Alluvial area,Plateau region,Lowland area,b
The rivers of which region are particularly known for the formation of ravines?,Bangar region,Terai region,Bundelkhand plateau,Khadar region,d
Which type of erosion is primarily responsible for the formation of ravines?,Sheet erosion,Wind erosion,Gully erosion,Wave erosion,c
Which of the following areas in India is most significantly affected by gully erosion?,Terai region,Chambal Valley region,Bundelkhand plateau,Lowland area,b
"Which area is considered more fertile, Bangar or Khadar?",Bangar region,Both are equally fertile,Khadar region,Neither is fertile,c
Which of the following are the major rivers of the southern plateau region?,Yamuna and Gandak,Ganga and Ghaghra,"Chambal, Sindh, Betwa, Ken",Rapti and Gomti,c
Identify the INCORRECT statement regarding the Terai region:,The soil is harmful for health due to marshy soil.,Paddy and sugarcane are cultivated the most.,Its width decreases from west to east.,The rivers reappear in this region.,c
"According to the text, what are the primary crops cultivated in the Bundelkhand region?","Rice, maize, and barley","Jowar, gram, and wheat","Sugarcane, cotton, and jute","Tea, coffee, and rubber",b
What type of grass is specifically mentioned as being found in the Bundelkhand region?,Couch grass,Timothy grass,Blas grass,Fescue grass,c
Which rivers collectively define the northern border of the Bundelkhand plateau?,Ganga and Yamuna,Betwa and Ken,Son and Ghaghra,Rapti and Gandak,a
The Vindhyan mountain ranges constitute the southern border of which plateau?,Malwa Plateau,Deccan Plateau,Bundelkhand Plateau,Chota Nagpur Plateau,c
"According to the text, which river marks the eastern boundary of the southern plateau region?",Betwa River,Ken River,Pahuj River,Yamuna River,b
Which rivers together form the western boundary of the southern plateau region?,Ganga and Yamuna,Betwa River and Pahuj River,Ghaghra and Son,Rapti and Gandak,b
Which tehsils of Prayagraj district are identified as being part of the southern plateau?,Soraon and Phulpur,Karchana and Meja,Handia and Bara,Koraon and Jasra,b
In which tehsil of Chitrakoot district are the Vindhyan mountain ranges situated?,Mau tehsil,Karvi tehsil,Rajapur tehsil,Manikpur tehsil,b
"What is the name of the highest peak in Uttar Pradesh, as mentioned in the text?",Nanda Devi,Kamet,Amsot Peak,Trisul,c
"Amsot Peak, the highest peak of Uttar Pradesh, is part of which hill range?",Aravali Hills,Shivalik Hills,Vindhya Range,Satpura Range,b
"According to the text, what is the total number of agro-climatic zones identified in Uttar Pradesh?",5,7,9,11,c
What is identified as the primary cause of soil erosion within the state of Uttar Pradesh?,Deforestation,Overgrazing,From water,Wind,c
Which districts in Uttar Pradesh are most severely affected by wind erosion?,Lucknow and Kanpur,Varanasi and Allahabad,Mathura and Agra,Gorakhpur and Basti,c
Which type of soil erosion is predominantly observed in the western region of Uttar Pradesh?,Sheet Erosion,Rill Erosion,Gully Erosion,Inter-rill Erosion,c
What type of erosion is identified as occurring in the eastern northern region of Uttar Pradesh?,Gully Erosion,Rill Erosion,Sheet Erosion,Stream Bank Erosion,c
Which type of erosion is identified as occurring in the southern region of Uttar Pradesh?,Sheet Erosion,Rill Erosion,Gully Erosion,Inter-rill Erosion,b
"In Uttar Pradesh, the rivers generally flow from which direction to which direction?",South-East to North-West,North-East to South-West,North-West to South-East,South-West to North-East,c
What type of drainage system is typically found in the plains of Uttar Pradesh?,Radial drainage system,Trellis drainage system,Dendritic drainage system,Parallel drainage system,d
"On the basis of origin, into how many parts have the rivers of Uttar Pradesh been divided?",2 parts,3 parts,4 parts,5 parts,b
"According to the text, which of the following are the main crops of the Bundelkhand region?","Rice, maize, and barley","Jowar, gram, and wheat","Sugarcane, cotton, and jute","Tea, coffee, and rubber",b
What type of grass is specified as being found in the Bundelkhand region?,Couch grass,Blas,Buffalo grass,Bermuda grass,b
Which rivers are mentioned as determining the northern boundary of the Bundelkhand plateau?,Ganga and Gomti,Yamuna and Betwa,Yamuna and Ganga,Betwa and Ken,c
"According to the text, which mountain ranges form the southern border of the Bundelkhand plateau?",Aravalli mountain ranges,Himalayan mountain ranges,Vindhyan mountain ranges,Satpura mountain ranges,c
"Which river determines the eastern boundary of the southern plateau region, according to the provided information?",Betwa River,Pahuj River,Ken River,Yamuna River,c
"According to the text, which rivers determine the western boundary of the southern plateau region?",Yamuna and Ganga,Ganga and Gomti,Betwa River and Pahuj River,Ken and Betwa,c
Which tehsils of Prayagraj district are specified as being included in the southern plateau?,Soraon and Phulpur tehsils,Handia and Meja tehsils,Maija and Karchana tehsils,Koraon and Bara tehsils,c
In which tehsil of Chitrakoot district are the Vindhyan mountain ranges found?,Mau tehsil,Raja Pur tehsil,Karvi tehsil,Manikpur tehsil,c
What is the name of the highest peak of Uttar Pradesh as mentioned in the text?,Nanda Devi,Kamet,Amsot Peak,Trishul,c
"Amsot Peak is a part of which hill, according to the text?",Aravali Hills,Shivalik Hills,Vindhyan Hills,Satpura Hills,b
"What is the number of agro-climatic zones in Uttar Pradesh, according to the text?",5,7,9,11,c
What is identified as the primary cause of maximum soil erosion in the state of Uttar Pradesh?,Deforestation,From water,Overgrazing,Mining activities,b
Which districts are most affected by wind erosion in Uttar Pradesh?,Lucknow and Kanpur,Varanasi and Allahabad,Mathura and Agra,Gorakhpur and Basti,c
What type of erosion is specified as occurring in the western region of the state?,Sheet Erosion,Rill Erosion,Gully erosion,Inter-rill Erosion,c
"According to the text, what type of erosion occurs in the eastern northern region of the state?",Gully erosion,Rill Erosion,Sheet Erosion,Bank Erosion,c
What type of erosion occurs in the southern region of the state as mentioned in the text?,Sheet Erosion,Rill Erosion,Gully erosion,Wind Erosion,b
From which direction to which direction do the rivers of Uttar Pradesh generally flow?,South-east to north-west,East to west,North - west to south - east,West to east,c
What type of drainage system is found in the plains of Uttar Pradesh?,Radial drainage system,Trellis drainage system,Parallel drainage system,Dendritic drainage system,c
What type of grass is mentioned as being found in the Bundelkhand region?,Clover,Blas,Timothy,Fescue,b
Which rivers determine the northern boundary of the Bundelkhand plateau?,Ganga and Gomti,Yamuna and Son,Yamuna and Ganga,Betwa and Ken,c
The Vindhyan mountain ranges are located on which border of the Bundelkhand plateau?,Eastern,Western,Northern,Southern,d
Which river defines the eastern boundary of the southern plateau region?,Betwa River,Pahuj River,Ken River,Yamuna River,c
Which tehsils of Prayagraj district are included in the southern plateau?,Soraon and Phulpur tehsils,Handia and Meja tehsils,Maija and Karchana tehsils,Koraon and Bara tehsils,c
In which tehsil of Chitrakoot district are the Vindhyan mountain ranges located?,Mau tehsil,Karvi tehsil,Rajapur tehsil,Manikpur tehsil,b
"What is the name of the highest peak of Uttar Pradesh, and in which district is it located?",Nanda Devi Peak (Chamoli),Dudhwa Peak (Lakhimpur Kheri),Amsot Peak (Saharanpur),Kanchenjunga (Pilibhit),c
Amsot Peak is a part of which hills?,Kaimur Hills,Vindhyan Hills,Shivalik Hills,Satpura Hills,c
"According to the text, how many agro-climatic zones are there in Uttar Pradesh?",5,7,9,11,c
What is identified as the primary cause of soil erosion in Uttar Pradesh?,Deforestation,Wind,Agriculture,Water,d
Which districts are most significantly affected by wind erosion in Uttar Pradesh?,Lucknow and Kanpur,Mathura and Agra,Varanasi and Allahabad,Gorakhpur and Basti,b
What type of erosion is prevalent in the western region of Uttar Pradesh?,Sheet Erosion,Rill Erosion,Gully Erosion,Wave Erosion,c
In which direction do the rivers of Uttar Pradesh generally flow?,North-East to South-West,South-West to North-East,North-West to South-East,South-East to North-West,c
What type of drainage system is commonly found in the plains of Uttar Pradesh?,Radial Drainage System,Trellis Drainage System,Dendritic Drainage System,Parallel Drainage System,d
"Based on origin, into how many parts have the rivers of Uttar Pradesh been divided?",2 parts,3 parts,4 parts,5 parts,b
"According to the text, which of the following are main crops of the Bundelkhand region?","Rice, maize, and barley","Jowar, gram, and wheat","Sugarcane, cotton, and jute","Tea, coffee, and rubber",b
"Which rivers, according to the text, define the northern boundary of the Bundelkhand plateau?",Ganga and Yamuna rivers,Betwa and Ken rivers,Rapti and Gomti rivers,Ghaghra and Son rivers,a
"According to the text, what mountain ranges form the southern border of the Bundelkhand plateau?",Shivalik Ranges,Himalayan Ranges,Vindhyan Mountain Ranges,Aravalli Ranges,c
Which river is identified as determining the eastern boundary of the southern plateau region?,Betwa River,Ken River,Pahuj River,Yamuna River,b
Which rivers determine the western boundary of the southern plateau region?,Yamuna and Ganga,Ken and Betwa,Betwa and Pahuj,Ghaghra and Gomti,c
"Which tehsils of Prayagraj district are included in the southern plateau, according to the provided text?",Soraon and Phulpur tehsils,Handia and Meja tehsils,Maija and Karchana tehsils,Koraon and Bara tehsils,c
"By what name is the highest peak of Uttar Pradesh known, as mentioned in the text?",Nanda Devi,Kamet,Amsot Peak,Trishul,c
Amsot Peak is part of which hill?,Aravali Hills,Vindhyan Hills,Shivalik Hills,Nilgiri Hills,c
"According to the text, what causes maximum soil erosion in the state of Uttar Pradesh?",Deforestation,Wind,Agriculture,Water,d
"Which districts are most affected by wind erosion in Uttar Pradesh, as per the text?",Lucknow and Kanpur,Varanasi and Allahabad,Mathura and Agra,Gorakhpur and Basti,c
What type of erosion is stated to occur in the western region of Uttar Pradesh?,Sheet erosion,Rill erosion,Gully erosion,Stream bank erosion,c
What type of erosion occurs in the eastern northern region of the state?,Gully Erosion,Rill Erosion,Sheet Erosion,Ravine Erosion,c
What type of erosion occurs in the southern region of the state?,Sheet Erosion,Gully Erosion,Rill Erosion,None of the above,c
"According to the text, from which direction to which direction do the rivers of Uttar Pradesh generally flow?",South-east to north-west,North-east to south-west,North-west to south-east,South-west to north-east,c
What type of drainage system is found in the plains of Uttar Pradesh according to the text?,Radial drainage system,Trellis drainage system,Parallel drainage system,Dendritic drainage system,c
"On the basis of origin, the rivers of Uttar Pradesh have been divided into how many parts according to the text?",2,3,4,5,b
"According to the Irrigation and Water Resources Department, into how many river basins are all the rivers of Uttar Pradesh divided?",6,10,8,12,c
Which of the following rivers originates from the plains?,Chambal,Betwa,Gomti,Son,c
What is the total length of the river Ganga in Uttar Pradesh?,2525 km,1000 km,1450 km,1500 km,c
From which district does the river Ganga enter Uttar Pradesh?,Ballia,Kanpur,Bijnor,Prayagraj,c
The river Ganga flows through how many districts of Uttar Pradesh?,25,30,28,22,c
Which of the following is NOT a tributary joining the Ganga from the right side?,Yamuna,Tons,Ghaghra,Son,c
