Question,Option A,Option B,Option C,Option D,Correct Answer
The beginning of idol worship is believed to originate from which period?,Vedic period,Mauryan period,Pre-Aryan period,Gupta period,c
What is the primary source of information about the Harappan culture?,Vedic literature,Archaeological excavations,Greek accounts,Persian chronicles,b
Where was the earliest evidence of cotton cultivation in India found?,Harappa,Mohenjo-daro,Mehrgarh,Lothal,c
A port has been found in the city of the Indus Valley Civilization at which location?,Harappa,Mohenjo-daro,Lothal,Kalibangan,c
The 'Great Bath' was discovered at which Indus Valley Civilization site?,Harappa,Lothal,Kalibangan,Mohenjo-daro,d
"About 2500 years ago, the Indus River was called by the Iranians as:",Sapta Sindhu,Hindos,Indica,Meluhha,b
The prehistoric site Daimabad is located in which state?,Gujarat,Rajasthan,Maharashtra,Madhya Pradesh,c
Who was the first archaeologist to excavate Harappa and recognize its significance?,Sir Mortimer Wheeler,Sir John Marshall,Alexander Cunningham, রাখালদাস বন্দ্যোপাধ্যায় ,b
Which of the following provides insight into the Indus Valley Civilization?,Literary texts,Royal decrees,Archaeological excavations,Religious scriptures,c
At which site has evidence of rock-cut architecture been discovered?,Harappa,Mohenjo-daro,Kalibangan,Dholavira,d
What is the largest Harappan site located in India?,Mohenjo-daro,Harappa,Rakhigarhi,Dholavira,c
The beginning of idol worship is believed to have originated from which period?,Vedic period,Mauryan period,Pre-Aryan period,Gupta period,c
Where was the earliest evidence of cotton cultivation in India discovered?,Harappa,Mohenjo-daro,Lothal,Mehrgarh,d
Evidence of coffin burial has been found at which site?,Mohenjo-daro,Harappa,Lothal,Kalibangan,b
Which state was the Chalcolithic site 'Jorwe Culture' located in?,Gujarat,Madhya Pradesh,Maharashtra,Rajasthan,c
The 'Mahasnangara' at Mohenjo-daro was waterproofed by applying a layer of:,Lime plaster,Gypsum,Natural charcoal,Bitumen,c
"The Harappan civilization obtained metal, specifically copper, from which present-day area?",Gujarat,Rajasthan,Haryana,Punjab,b
At which of the following sites were terracotta models of the plough discovered?,Lothal,Kalibangan,Banawali,Dholavira,c
In what year did Ravindra Singh Bisht initiate the excavations at Dholavira?,1980,1990,2000,1970,b
In which state are the ancient Harappan settlements of Dholavira and Lothal situated?,Rajasthan,Haryana,Gujarat,Punjab,c
"Marks of ploughed lines, indicative of agricultural practices, were discovered at which Harappan site?",Banawali,Kalibangan,Rangpur,Ropar,b
Which of the following Harappan sites is located in the state of Haryana?,Daimabad,Rakhigarhi,Rangpur,Kalibanga,b
What material was predominantly used in the creation of the 'dancing-girl' artifact?,Terracotta,Copper,Bronze,Stone,c
On which river bank is the archaeological site of Daimabad located?,Indus,Ropar,Pravara,Ghaggar,c
Which of the following Indus Valley Civilization sites is NOT situated on the banks of the Indus River?,Mohenjo-daro,Ropar,Harappa,Kot Diji,b
What term did the Mesopotamian people use to refer to the Indus Valley Civilization?,Harappa,Meluha,Indus,Sindhu,b
"Unlike other Harappan cities, Dholavira was distinctly divided into how many parts?",Two parts,Four parts,Three parts,Five parts,c
What is the meaning of the 'Upanayana ceremony'?,The child is taught agriculture,The child is made to wear the sacred thread,The child is married,The child is initiated into trade,b
What was the general status of women during the Vedic period?,Low,High,Equal to men,Variable across regions,b
Which of the four Vedas is considered the first?,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
When did idol worship begin in India?,During the Vedic period,During the Mauryan period,Even before the period of the Aryans,During the Gupta period,c
Which of the following statements regarding the Indus Valley Civilization is INCORRECT?,The Harappans obtained copper from present-day Rajasthan.,Fire altars were found at Lothal.,Dholavira was divided into three parts.,The Mesopotamian language was not Sumerian.,d
From which present-day area did the Harappan civilization obtain metal?,Gujarat,Rajasthan,Punjab,Haryana,b
In which year did Ravindra Singh Bisht initiate excavations at Dholavira?,1980,1990,2000,1970,b
In which state are the ancient Harappan settlements of Dholavira and Lothal located?,Rajasthan,Haryana,Gujarat,Punjab,c
At which site were marks of ploughed lines discovered?,Rakhigarhi,Kalibangan,Dholavira,Rangpur,b
Which of the following Harappan sites is NOT located in Pakistan?,Harappa,Mohenjo-daro,Dholavira,Mehrgarh,c
The Harappan site Rangpur is located in which state?,Rajasthan,Gujarat,Haryana,Punjab,b
Around what were the rooms in the houses of the Indus Valley Civilization generally built?,A temple,A granary,A courtyard,A well,c
At which Harappan culture site were fire altars found?,Kalibangan,Dholavira,Lothal,Rakhigarhi,c
What did the Mesopotamian people call the Indus Valley Civilization?,Harappa,Meluha,Indus,Sindhu,b
"Unlike other Harappan cities, into how many parts was Dholavira divided?",Two parts,Four parts,Three parts,Five parts,c
Which Harappan site is located in Haryana?,Kalibangan,Dholavira,Rakhigarhi,Lothal,c
The 'dancing-girl' statue was made using which material?,Terracotta,Copper,Bronze,Stone,c
On the bank of which river is the archaeological site Daimabad located?,Indus,Ghaggar-Hakra,Pravara,Ravi,c
Which of the following Harappan sites is located in India?,Harappa,Mohenjo-daro,Daimabad,Mehrgarh,c
Which Indus Valley Civilization site is NOT located on the banks of the Indus river?,Mohenjo-daro,Ropar,Kot Diji,Chanhu-daro,b
Which mature phase Harappan site is located in Rajasthan?,Rakhigarhi,Kalibanga,Dholavira,Rangpur,b
At which site has evidence of a ploughed field been found?,Lothal,Kalibanga,Rakhigarhi,Dholavira,b
What was the old Persian word used to refer to the area east of the Indus?,Aryavarta,Hindu,Bharat,Hindustan,b
What was the status of women during the Vedic period?,Low,Moderate,High,Non-existent,c
Which is considered the first Veda among the four Vedas?,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
When did idol worship start in India?,During the Vedic period,After the Vedic period,Even before the period of the Aryans,During the Mauryan Empire,c
"From which present-day area did the Harappan civilization obtain metal, specifically copper?",Punjab,Rajasthan,Gujarat,Haryana,b
At which of the following locations were terracotta models of the plough discovered?,Kalibangan,Lothal,Banawali,Dholavira,c
In which year were excavations in Dholavira initiated by Ravindra Singh Bisht?,1985,1995,1990,2000,c
The ancient Harappan settlements of Dholavira and Lothal are located in which Indian state?,Rajasthan,Haryana,Gujarat,Punjab,c
Marks of ploughed lines were discovered at which of the following Harappan sites?,Dholavira,Lothal,Kalibangan,Rangpur,c
Which of the following Harappan sites is NOT located in present-day Pakistan?,Harappa,Mohenjo-daro,Dholavira,Chanhudaro,c
In which state is the Harappan site Rangpur situated?,Rajasthan,Gujarat,Haryana,Punjab,b
The rooms in the houses of the Indus Valley Civilization were generally built around what central feature?,A well,A granary,A courtyard,A temple,c
At which Harappan site were fire altars discovered?,Dholavira,Lothal,Kalibangan,Rakhigarhi,b
What name did the Mesopotamian people use to refer to the Indus Valley Civilization?,Sumer,Meluha,Harappa,Indus,b
Which Harappan site is located in the state of Haryana?,Kalibangan,Rangpur,Rakhigarhi,Lothal,c
The 'dancing-girl' artifact was primarily made of which material?,Terracotta,Copper,Bronze,Gold,c
Evidence of a ploughed field has been discovered at which location?,Lothal,Kalibanga,Dholavira,Rakhigarhi,b
What was the old Persian word used to denote the area located east of the Indus River?,Aryavarta,Hindu,Meluha,Sindhu,b
"In the context of ancient Indian tradition, what does the 'Upanayana ceremony' signify?",Marriage Ritual,Naming Ceremony,Sacred thread ceremony for education,Funeral Rite,c
Which of the following statements about the 'Upanayana ceremony' is most accurate?,It marks the end of formal education.,It involves offering sacrifices to deities.,It signifies the wearing of the sacred thread by the child.,It is primarily a ceremony for girls.,c
Which Veda is considered the first among the four Vedas?,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
In what year did Ravindra Singh Bisht initiate excavations at Dholavira?,1980,1985,1990,1995,c
"Marks of ploughed lines, indicating agricultural practices, were unearthed at which Harappan site?",Banawali,Kalibangan,Dholavira,Rangpur,b
The 'dancing-girl' artifact of the Harappan civilization was crafted using what material?,Terracotta,Copper,Bronze,Iron,c
Which Harappan site located in India is mentioned in the text?,Ropar,Kalibanga,Dholavira,Daimabad,d
The Indus Valley Civilization was referred to as what by the Mesopotamian people?,Harappa,Kalibanga,Meluha,Indus,c
"Unlike most Harappan cities, Dholavira was distinguished by being divided into how many parts?",Two parts,Four parts,Three parts,Five parts,c
What does the 'Upanayana ceremony' signify?,Marriage of a child,Death of a child,Wearing of the sacred thread for education,Naming ceremony of a child,c
What was the social standing of women during the Vedic period?,Low,Moderate,High,Non-existent,c
"Match the following:
Column I (Harappan Site)   Column II (Location)
A. Rakhigarhi             1. Gujarat
B. Kalibanga             2. Haryana
C. Lothal                3. Rajasthan

Choose the correct sequence:","A-1, B-2, C-3","A-2, B-3, C-1","A-3, B-1, C-2","A-1, B-3, C-2",b
Which of the following statements is INCORRECT regarding the Indus Valley Civilization sites mentioned in the text?,Kalibanga has evidence of a ploughed field.,Terracotta plough models were found at Banawali.,Rangpur is located in Rajasthan.,Daimabad is located on the bank of the river Pravara.,c
"In the Early Vedic period, what formed the basis for the division of society?",Wealth,Birth,Profession,Caste,c
From which ancient text is the phrase 'Satyameva Jayate' taken?,Ramayana,Mahabharata,Mundaka Upanishad,Bhagavad Gita,c
Which of the following is considered the oldest Hindu epic?,Mahabharata,Ramayana,Bhagavad Gita,Purana,b
Which of the following best explains the philosophy and principles of the Aryans?,Vedas,Puranas,Upanishads,Smritis,c
Which social practice is symbolic only of the Rigvedic period?,Sati,Child Marriage,Dowry system,Joint Family System,c
What grain was referred to by the word 'Vrihi' in the Vedic period?,Wheat,Barley,Rice,Millet,c
The prose sections of the Vedas are called:,Aranyakas,Samhitas,Brahmanas,Upanishads,c
"In Rigveda, which deity is given the greatest importance?",Agni,Varuna,Indra,Surya,c
Which of the following is the oldest Veda?,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
Which ancient Indian texts mention crime and criminal?,Arthashastra only,Manusmriti only,"Arthashastra, Manusmriti, Nyaya Mimamsa",Nyaya Mimamsa only,c
Shatapatha Brahmana and Taittiriya Brahmana are the Brahmana original texts of which Veda?,Rigveda,Samaveda,Yajurveda,Atharvaveda,c
The Vedic deity Indra is considered the god of:,Fire,Wind,Rain and cyclone,Sun,c
"In Hinduism, which deity is considered the 'lord of plants, healer of diseases and giver of wealth'?",Indra,Agni,Soma,Varuna,c
To whom is the Gayatri Mantra in the Rigveda dedicated?,Agni,Indra,Savita,Varuna,c
Which of the following is the oldest Purana?,Bhagavata Purana,Vishnu Purana,Matsya Purana,Agni Purana,c
Which of the following is NOT an Upaveda?,Ayurveda,Gandharvaveda,Yogveda,Shilpaveda,c
"Brihadaranyaka, Mundaka, and Taittiriya are examples of:",Aranyakas,Brahmanas,Upanishads,Samhitas,c
Which of the following is the main philosophical ideology of Hinduism according to the text?,Samkhya Darshana,Yoga Darshana,Vaisheshika Darshana,Nyaya Darshana,c
Which Veda is known as a 'Karmakanda Grantha' or ritual text?,Rigveda,Samaveda,Yajurveda,Atharvaveda,c
How many branches does Yajurveda have?,1,2,3,4,b
"According to Vedic texts, what was the function of 'Sangrahitri'?",Priest,Warrior,Treasurer or cashier,Judge,c
"In Hinduism, which deity is considered to be the creator?",Vishnu,Shiva,Brahma,Indra,c
The Aitareya Upanishad is related to which Veda?,Samaveda,Yajurveda,Rigveda,Atharvaveda,c
Which Veda is considered the holiest among the four Vedas?,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
In which Veda is the number of hymns highest?,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
The oldest and largest Veda among the four Vedas is:,Samaveda,Yajurveda,Atharvaveda,Rigveda,d
How many stages of life are prescribed in early Hindu philosophy?,Two,Three,Four,Five,c
Which Veda is known as the Veda of 'Yajna' formulas?,Rigveda,Samaveda,Yajurveda,Atharvaveda,c
"In the word Upanishad, what does the word 'upa' denote?",Sacrifice,Knowledge,Nearness,Secret,c
The hymns of the Rigveda are also known as:,Aranyakas,Brahmanas,Sukta,Samhitas,c
"In the Early Vedic period, society was primarily divided based on:",Birth,Wealth,Profession,Caste,c
The phrase 'Satyameva Jayate' has been extracted from which of the following?,Ramayana,Rigveda,The Mundaka Upanishad,Arthashastra,c
The philosophy and principles of the Aryans are best explained by which of the following?,Brahmanas,Aranyakas,Upanishads,Samhitas,c
Which social practice is specifically representative of the Rigvedic period?,Sati,Child Marriage,Dowry system,Joint Family System,c
"In the Vedic period, the term 'Vrihi' was used to denote which grain?",Wheat,Barley,Rice,Millet,c
The prose sections of the Vedas are known as:,Upanishads,Samhitas,Brahmanas,Aranyakas,c
Which of the following Vedas is given the greatest importance in Rigveda?,Agni,Varuna,Indra,Surya,c
The oldest Veda is:,Yajurveda,Samaveda,Atharvaveda,Rigveda,d
Which ancient Indian texts mention crime and criminals?,Arthashastra only,Manusmriti only,"Arthashastra, Manusmriti, Nyaya Mimamsa",Nyaya Mimamsa only,c
Shatapatha Brahmana and Taittiriya Brahmana are original texts of which Veda?,Rigveda,Samaveda,Yajurveda,Atharvaveda,c
Which of the following is NOT considered an Upaveda?,Ayurveda,Gandharvaveda,Shilpaveda,Yogveda,d
