Question,Option A,Option B,Option C,Option D,Correct Answer
For which physical quantity is the unit Pascal NOT used?,Young's Modulus,Moment of Inertia,Heat Capacity,Relative Density,b
The SI unit of Length is?,Kilogram,Second,Mole,Meter,d
What non-SI unit is used to measure Luminance?,Tesla,Nit,Angstrom,Decibel,b
Which of the following is measured in Tesla?,Magnetic Induction,Magnetic Intensity,Magnetic Flux Density,Sound Intensity,c
What is the unit for measuring Sound Intensity?,Lux,Weber,Decibel,Siemens,c
What is the unit of Magnetic Field Strength?,Weber,Ampere per meter,Pascal,Henry,b
The unit of Capacitance is:,Henry,Weber,Farad,Siemens,c
The unit of Illuminance (Jyoti) is:,Weber,Lux,Henry,Siemens,b
Which physical quantity is measured using the unit Gauss?,Magnetic Flux Density,Magnetic Induction,Sound Intensity,Electrical Conductance,b
Which of the following is the unit of Young's Modulus?,Siemens,Pascal,Weber,Henry,b
Which physical quantity uses Pascal as its unit?,Young's Modulus,Heat Capacity,Electrical Conductance,Magnetic Flux,a
Illuminance (Jyoti) is measured in which unit?,Weber,Lux,Henry,Farad,b
What is the SI unit of Mass?,Newton,Kilogram,Joule,Pascal,b
The basic SI unit of Thermodynamic Temperature is:,Celsius,Fahrenheit,Kelvin,Joule,c
The formula for Pressure in physics is:,Area / Force,Force × Area,Force / Area,Mass × Acceleration,c
The unit named after Blaise Pascal measures which quantity?,Energy,Force,Pressure,Heat,c
'Torr' is the unit of:,Volume,Pressure,Temperature,Energy,b
Which unit measures the same quantity as the SI unit 'Pascal'?,Joule,Torr,Newton,Kelvin,b
For which quantity does the unit of time appear twice in the denominator?,Velocity,Force,Acceleration,Energy,c
What is the relation between atm and bar?,1 atm = 0.987 bar,1 atm = 1.013 bar,1 atm = 1.1 bar,1 atm = 0.9 bar,b
1 Pound is equal to how many Ounces?,10 Ounces,12 Ounces,16 Ounces,20 Ounces,c
Mohs scale is used for what purpose?,Measuring wind speed,Measuring electric current,Measuring the hardness of minerals,Measuring solar radiation,c
One Nanometer is equivalent to how many meters?,10−6 meters,10−12 meters,10−9 meters,10−3 meters,c
Which instrument is used by meteorologists to measure solar radiation on a hemispherical area of incidence on a flat surface?,Ammeter,Anemometer,Pyranometer,Tachometer,c
When are two vectors considered equal?,When their magnitudes are the same,When their directions are opposite,When both their magnitude and direction are the same,When their directions are perpendicular,c
A quantity having magnitude and direction is called a:,Scalar,Tensor,Vector,Constant,c
The unit of Power of a Lens is:,Watt,Hertz,Diopter,Pascal,c
The unit of activity of a Radioactive substance is:,Joule,Watt,Becquerel,Newton,c
An Anemometer measures:,Electric current,Wind speed,Speed of rotation,Solar radiation,b
A Tachometer measures:,Wind speed,Electric current,Speed of rotation,Solar radiation,c
"According to the text, which of the following is a scalar quantity?",Torque,Electric Field,Young's Modulus,Acceleration,c
Which of the following statements is INCORRECT based on the provided text?,The unit of Pressure is Pascal.,The unit of Power of a Lens is Diopter.,The unit of Heat is Kelvin.,The unit of Force is Newton.,c
"According to the text, what does an Anemometer measure?",Electric current,Speed of rotation,Wind speed,Solar radiation,c
Which of the following is the SI unit of Mass?,Newton,Kilogram,Joule,Pascal,b
What does an Ammeter measure?,Wind speed,Solar radiation,Speed of rotation,Electric current,d
Which of the following is used to measure high temperature?,Hygrometer,Pycnometer,Pyrometer,Lactometer,c
In what unit is wavelength measured?,Pascal,Angstrom,Joule,Mach,b
What is the unit of force?,Joule,Pascal,Newton,Watt,c
Knot is the unit of?,Power,Heat,Speed of a marine ship,Navigation distance,c
Which instrument measures the density of liquids?,Hygrometer,Lactometer,Fathometer,Pycnometer,d
What instrument is used to measure humidity in the atmosphere?,Lactometer,Pycnometer,Hygrometer,Calorimeter,c
Radioactivity is measured by which instrument?,Anemometer,Geiger-Muller Counter,Calorimeter,Fathometer,b
What is the purpose of Terminal Doppler Weather Radar (T.D.W.R.)?,Measuring the depth of the ocean,Measuring rainfall,Landing aircraft in bad weather,Measuring wind speed,c
Which instrument measures the force and velocity of wind?,Calorimeter,Hygrometer,Anemometer,Fathometer,c
The unit of Acceleration is?,Newton,Joule,Meter/second²,Pascal,c
Which of the following tests can be used for lie detection during an investigation?,Calorie Test,Cusec Test,Narco Test,Hertz Test,c
Which unit is used to measure Navigation distance?,Decibel,Nautical Mile,Hertz,Knot,b
Which instrument measures the depth of the ocean?,Hygrometer,Lactometer,Fathometer,Anemometer,c
The instrument used to measure the force and velocity of wind is known as:,Calorimeter,Anemometer,Pycnometer,Rain Gauge,b
Identify the INCORRECT match:,Pressure - Pascal,Energy - Joule,Sound Intensity - Decibel,Frequency - Newton,d
"Match the following units with their corresponding physical quantities:
I. Watt
II. Knot
III. Calorie
IV. Angstrom

A. Heat
B. Wavelength
C. Power
D. Speed of a marine ship","I-A, II-B, III-C, IV-D","I-C, II-D, III-A, IV-B","I-D, II-C, III-B, IV-A","I-B, II-A, III-D, IV-C",b
Which of the following is the unit of Impulse?,Joule,Newton,Newton-second,Meter/second²,c
What is measured by a Pyrometer?,Low temperature,Volume,High temperature,Density,c
Which of the following is the unit of pressure?,Joule,Pascal,Hertz,Newton,b
Which of the following is the unit of work done?,Pascal,Hertz,Joule,Newton,c
Byte is related to which of the following?,Heat,Navigation distance,Sound intensity,Computer,d
Watt is the unit of which physical quantity?,Force,Energy,Power,Impulse,c
Nautical Mile is the unit of?,Heat,Navigation distance,Sound intensity,Frequency,b
Calorie is the unit of?,Pressure,Heat,Power,Force,b
Radioactivity is measured by which of the following instruments?,Anemometer,Geiger-Muller Counter,Calorimeter,Rain Gauge,b
Which instrument is used to measure the depth of the ocean?,Rain Gauge,Anemometer,Fathometer,Calorimeter,c
Which instrument is used to measure absorbed or evolved heat?,Hygrometer,Calorimeter,Lactometer,Pycnometer,b
Which instrument measures rainfall?,Anemometer,Hygrometer,Rain Gauge,Fathometer,c
The formula for calculating BMI is:,Height (in kg) / (Weight)² (in meters²),Weight (in meters) / (Height)² (in kg²),Weight (in kg) / (Height)² (in meters²),Height (in meters) / (Weight)² (in kg²),c
What unit is used to express high velocity?,Pascal,Mach,Angstrom,Joule,b
The standard unit of energy is:,Newton,Joule,Pascal,Angstrom,b
Which unit is used to measure work done?,Pascal,Newton,Joule,Angstrom,c
What does 'Cusec' measure?,Intensity of earthquake,Rate of fluid flow,Sound intensity,Navigation distance,b
What is 'byte' primarily associated with?,Marine ships,Earthquakes,Computers,Fluid flow,c
Which scale is used to measure the intensity of an earthquake?,Pascal scale,Richter scale,Angstrom scale,Decibel scale,b
What is 'Bar' a unit of?,Energy,Frequency,Pressure,Heat,c
What does a 'Knot' measure?,Navigation distance,Sound intensity,Speed of a marine ship,Atmospheric humidity,c
What is measured using Nautical Miles?,Sound Intensity,Navigation distance,Wind velocity,Rainfall,b
What instrument is used to measure the density of milk?,Pycnometer,Hygrometer,Calorimeter,Lactometer,d
Radioactivity is measured using:,Anemometer,Geiger-Muller Counter,Calorimeter,Fathometer,b
Rainfall is measured by which instrument?,Anemometer,Hygrometer,Rain Gauge,Calorimeter,c
Which instrument is used to measure distance on a map?,Barometer,Opisometer,Pyrometer,Seismograph,b
Ultramicro time intervals (less than a nanosecond) are accurately measured by which of the following?,Barometer,Pyrometer,Seismograph,Atomic Clock,d
A Pyrometer is also known as a:,Radiation Thermometer,Atomic Clock,Seismograph,Luxmeter,a
What does a Pyrheliometer measure?,Atmospheric Pressure,Solar Radiation,Wind Speed,Ocean Depth,b
Which of the following instruments can be used to measure temperatures above 1500°C?,Barometer,Luxmeter,Pyrometer,Opisometer,c
A thermometer suitable for measuring 2000°C is?,Standard Thermometer,Radiation Thermometer,Total Radiation Pyrometer,Mercury Thermometer,c
'SONAR' is mostly used by:,Doctors,Navigators,Scientists,Astronomers,b
The intensity of an earthquake is measured by:,Barometer,Luxmeter,Seismograph,Pyrometer,c
Liquid Crystals are used in which of the following?,Barometers only,"Wristwatches, display devices, and pocket calculators",Seismographs only,Pyrometers only,b
The instrument for measuring blood pressure is called?,Barometer,Sphygmomanometer,Seismograph,Luxmeter,b
The Stethoscope used by doctors works on which principle?,Refraction of Light,Reflection/Superposition of sound waves,Dispersion of Light,Electromagnetic Induction,b
Mercury is generally used in thermometers because of its:,Low Conductivity,High Conductivity,Low Density,High Density,b
Which instrument is used to measure the height of an object?,Luxmeter,Seismograph,A Sextant,Barometer,c
The instrument used to measure the intensity of light is called a:,Pyrometer,Luxmeter,Barometer,Seismograph,b
In what unit is the depth of the sea usually measured?,Meters,Fathoms,Kilometers,Miles,b
What does a Polygraph machine measure in lie detection?,Body Temperature,Brain activity and heart rate,Blood Pressure,Muscle movement,b
Sound increases in a doctor's stethoscope due to:,Refraction of Sound,Absorption of Sound,Reflection of Sound,Diffraction of Sound,c
What is the function of a barometer?,Measuring distance on a map,Measuring solar radiation,Measuring atmospheric pressure,Measuring the growth rate of plants,c
Which of the following instruments accurately measures ultramicro time intervals?,Barometer,Atomic Clock,Seismograph,Sphygmomanometer,b
A Radiation Thermometer is also known as?,Seismograph,Auxanometer,Pyrometer,Luxmeter,c
A pyrometer can be used to measure temperatures above:,500°C,1000°C,1500°C,2000°C,c
What type of pyrometer is suitable for measuring a temperature of 2000°C?,Standard Pyrometer,Radiation Pyrometer,Total Radiation Pyrometer,Atomic Pyrometer,c
What does a seismograph measure?,Atmospheric pressure,Growth rate of plants,Intensity of an earthquake,Blood pressure,c
On what principle does a doctor's stethoscope work?,Refraction of light,Superposition of light waves,Reflection/Superposition of sound waves,Refraction of sound,c
Which instrument is used to measure the growth rate of plants?,Barometer,Auxanometer,Seismograph,Pyrometer,b
The intensity of light is measured by which instrument?,Barometer,Auxanometer,Luxmeter,Seismograph,c
What type of quantity is Young's modulus?,Vector quantity,Scalar quantity,Tensor quantity,Base quantity,b
What type of quantity is Torque?,Scalar quantity,Base quantity,Vector quantity,Derived quantity,c
What does a Polygraph machine primarily measure?,Body temperature,Brain activity and heart rate,Blood pressure,Muscle strength,b
What is measured using a pyrheliometer?,Atmospheric Pressure,Growth rate of plants,Solar Radiation,Blood Pressure,c
Which of the following instruments is suitable for measuring temperatures above 1500°C?,Barometer,Luxmeter,Pyrometer,Auxanometer,c
Which of the following instruments is used to measure extremely high temperatures?,Seismograph,Pyrometer,Luxmeter,Barometer,b
A Total Radiation Pyrometer is best suited for measuring which temperature?,200°C,2000°C,20°C,20000°C,b
A doctor's stethoscope operates on the principle of:,Refraction of light,Superposition of light waves,Reflection/Superposition of sound waves,Refraction of sound,c
What does a luxmeter measure?,Atmospheric pressure,Intensity of light,Growth rate of plants,Earthquake intensity,b
Which type of waves are employed in Sonography?,Infrared waves,Microwaves,Ultrasonic waves,Radio waves,c
What power of ten does 'Femto' represent?,10−9,10−12,10−18,10−15,d
