Question,Option A,Option B,Option C,Option D,Correct Answer
"""Sare Jahan Se Achha Hindustan Hamara"" was penned by?",Rabindranath Tagore,Bankim Chandra Chatterjee,Muhammad Iqbal,Mirza Ghalib,c
"Arrange the following events in chronological order:
1. Gandhi-Irwin Pact
2. Kakori Train Action
3. Simon Commission arrival
4. Dandi March",2-3-4-1,3-2-1-4,2-3-1-4,3-2-4-1,a
In which year did the Kakori train action (robbery) occur?,1928,1930,1925,1931,c
When did the Simon Commission arrive in India?,1925,1931,1930,1928,d
Which leader's death was a result of protesting against the Simon Commission?,Sardar Vallabhbhai Patel,Mahatma Gandhi,Lala Lajpat Rai,Bhagat Singh,c
Who established the Azad Hind Fauj?,Subhash Chandra Bose,Mohan Singh,Rash Behari Bose,Shah Nawaz Khan,c
Who is famously known as 'Frontier Gandhi'?,Muhammad Iqbal,Maulana Abul Kalam Azad,Khan Abdul Ghaffar Khan,Rash Behari Bose,c
Which newspapers were edited by Bal Gangadhar Tilak?,'New India' and 'Common Wheel','Young India' and 'Harijan','Kesari' and 'Maratha','Amrita Bazar Patrika' and 'The Hindu',c
Which leader's death was attributed to protests against the Simon Commission?,Sardar Vallabhbhai Patel,Mahatma Gandhi,Bal Gangadhar Tilak,Lala Lajpat Rai,d
Who spearheaded the Bardoli Satyagraha in 1928?,Mahatma Gandhi,Jawaharlal Nehru,Sardar Vallabhbhai Patel,Subhash Chandra Bose,c
On what date did the Dandi March commence?,"March 23, 1931","August 8, 1942","March 12, 1930","January 26, 1930",c
The Poona Pact of 1932 was an agreement between which two leaders?,Nehru and Jinnah,Gandhi and Irwin,Gandhiji and Ambedkar,Patel and Bose,c
When did the Quit India Movement officially start?,"March 12, 1930","March 23, 1931","August 8, 1942",1946,c
Who is known for forming the Azad Hind Fauj?,Subhash Chandra Bose,Mahatma Gandhi,Rash Behari Bose,Jawaharlal Nehru,c
"Who famously declared, ""Swaraj is my birthright""?",Mahatma Gandhi,Jawaharlal Nehru,Bal Gangadhar Tilak,Dadabhai Naoroji,c
Khan Abdul Ghaffar Khan is popularly known as?,Iron Man of India,Frontier Gandhi,Mahatma,Deshbandhu,b
Who is widely recognized as the 'Iron Man of India'?,Mahatma Gandhi,Jawaharlal Nehru,Sardar Vallabhbhai Patel,Subhash Chandra Bose,c
The Vernacular Press Act was implemented by which British official?,Lord Ripon,Lord Curzon,Lord Dalhousie,Lord Lytton,d
What was the year of the Gandhi-Irwin Pact?,1932,1930,1931,1929,c
The Quit India Movement started on which date?,"August 15, 1942","August 9, 1942","August 8, 1942","August 10, 1942",c
Who among the following formed the Azad Hind Fauj?,Subhash Chandra Bose,Mohan Singh,Rash Behari Bose,Shah Nawaz Khan,c
Who wrote the book 'Geeta Rahasya'?,Mahatma Gandhi,Jawaharlal Nehru,Bal Gangadhar Tilak,Gopal Krishna Gokhale,c
In which book is 'Vande Mataram' taken from?,Gitanjali (Rabindranath Tagore),Anandamath (Bankim Chandra Chatterjee),India Wins Freedom (Maulana Abul Kalam Azad),Hind Swaraj (Mahatma Gandhi),b
'Jana Gana Mana' was sung for the first time in which session?,Lucknow Session (1916),Karachi Session (1931),Calcutta Session (1911),Lahore Session (1929),c
Who is the author of 'Discovery of India'?,Mahatma Gandhi,Jawaharlal Nehru,Sardar Vallabhbhai Patel,Subhash Chandra Bose,b
Who wrote the book 'Life Divine'?,Swami Vivekananda,Rabindranath Tagore,Arvind Ghosh,Bankim Chandra Chatterjee,c
Who popularized the slogan 'Inquilab Zindabad'?,Mahatma Gandhi,Jawaharlal Nehru,Bhagat Singh,Subhash Chandra Bose,c
Who announced the 'Communal Award'?,Lord Mountbatten,Clement Attlee,Ramsay MacDonald,Lord Ripon,c
In which year was the Congress Socialist Party (CSP) established?,1930,1932,1934,1936,c
Who led the Chittagong armoury raid?,Bhagat Singh,Surya Sen (Master Da),Subhash Chandra Bose,Jawaharlal Nehru,b
Who was the first President of All India Kisan Sabha (1936)?,Indira Gandhi,Jawaharlal Nehru,Swami Sahajanand Saraswati,Sardar Vallabhbhai Patel,c
The Ilbert Bill controversy took place during the tenure of which Viceroy?,Lord Curzon,Lord Dalhousie,Lord Ripon,Lord Irwin,c
The plan for the partition of India is known by what name?,Wavell Plan,Cripps Mission,Mountbatten Plan,Nehru Report,c
Who was the Home Minister in the interim government formed in 1946?,Jawaharlal Nehru,Liaquat Ali Khan,Sardar Vallabhbhai Patel,Maulana Abul Kalam Azad,c
Who was the first Education Minister of independent India?,Sardar Vallabhbhai Patel,Jawaharlal Nehru,Maulana Abul Kalam Azad,Rajendra Prasad,c
Who started the Bhoodan movement?,Mahatma Gandhi,Jawaharlal Nehru,Vinoba Bhave,Jayaprakash Narayan,c
Who founded the 'Servants of India Society'?,Mahatma Gandhi,Bal Gangadhar Tilak,Gopal Krishna Gokhale,Dadabhai Naoroji,c
Who was the political guru of Mahatma Gandhi?,Bal Gangadhar Tilak,Dadabhai Naoroji,Gopal Krishna Gokhale,Lala Lajpat Rai,c
In which state did the Chauri Chaura incident take place?,Bihar,Uttar Pradesh,Maharashtra,Gujarat,b
Hunter Commission was appointed to investigate which incident?,Chauri Chaura incident,Kakori Conspiracy,Jallianwala Bagh massacre,Champaran Satyagraha,c
Which party was founded by Subhash Chandra Bose after leaving the Congress in 1939?,Socialist Party,Forward Bloc,Kisan Mazdoor Praja Party,Swatantra Party,b
When did the Muslim League celebrate 'Pakistan Day'?,"August 14, 1947","March 23, 1940","March 23, 1943","February 20, 1947",c
During whose tenure as Viceroy did the Ilbert Bill controversy take place?,Lord Mountbatten,Lord Curzon,Lord Ripon,Lord Dalhousie,c
Which of the following statements is INCORRECT regarding the first Governor Generals of Independent India?,Lord Mountbatten was the first Governor General of Independent India.,C. Rajagopalachari was the first and last Indian Governor General of Independent India.,Jawaharlal Nehru was the first Governor General of Independent India.,C. Rajagopalachari succeeded Lord Mountbatten as Governor General.,c
Who is the author of 'Life Divine'?,Jawaharlal Nehru,Bankim Chandra Chatterjee,Arvind Ghosh,Bhagat Singh,c
In what year was Sri Lanka discovered by the Portuguese?,1510,1498,1503,1505,d
"Who among the following stated, 'I am a socialist by nature'?",Lord Mountbatten,Francisco de Almeida,The Ali brothers,Jawaharlal Nehru,d
Which of the following Acts featured Provincial Autonomy?,Act of 1909,Act of 1919,Act of 1947,Act of 1935,d
The 'Khilafat Movement' was started by whom?,Vasco da Gama,Francisco de Almeida,The Ali brothers,Lord Mountbatten,c
The first European fort in India was built in the year 1503 by which European power?,Dutch,English,French,Portuguese,d
In what year did Vasco da Gama arrive in Calicut (Kozhikode)?,1503,1510,1505,1498,d
Who discovered a new sea route from Europe to India by sailing around Africa in 1498?,Francisco de Almeida,Lord Mountbatten,The Ali brothers,Vasco da Gama,d
Which European power built a fort at Masulipatnam?,Portuguese,English,French,Dutch,d
In which year did the English East India Company abolish the diarchy system of Bengal?,1765,1605,1772,1759,c
In what year did the English East India Company obtain the Diwani of Bengal?,1772,1759,1605,1765,d
In which year did the Mughal Emperor Shah Alam II appoint the Diwan of the East India Company for the Bengal province?,1772,1605,1759,1765,d
"Arrange the following events in chronological order:
   1. Vasco da Gama's arrival in Calicut
   2. Battle of Bedara
   3. Battle of Goa
   4. Discovery of Sri Lanka by the Portuguese",4-1-3-2,1-4-3-2,3-1-4-2,2-3-4-1,b
In which year did the Portuguese discover Sri Lanka?,1510,1503,1498,1505,d
In what year did the Dutch trading companies establish their bases in Machilipatnam?,1772,1765,1759,1605,d
Who discovered Sri Lanka according to the text?,Vasco da Gama,The Ali brothers,Francisco de Almeida,The Portuguese,d
In which year did the British East India Company capture Pondicherry (Puducherry) from the French?,1751,1761,1617,1858,b
"In 1751 AD, victory in 'The Siege of Arcot' was achieved by which entity?",The French,The Dutch,The English,The Portuguese,c
Which state was annexed by the British on the pretext of 'misrule by the Nawab'?,Assam,Awadh,Surat,Kerala,b
"According to the Treaty of Yandaboo (1826), which area was annexed by the British East India Company?",Awadh,Pondicherry,Assam,Calicut,c
For approximately how many years did the British rule India?,100,150,200,250,c
In what year did Queen Elizabeth I grant the East India Company the sole right to trade with the East?,1617,1608,1761,1600,d
Who granted the British East India Company permission to trade in India in 1617?,Queen Elizabeth I,Queen Victoria,Jahangir,Zamorin,c
"In 1608, Captain William Hawkins was sent to the court of which Emperor to seek permission to open a factory in Surat?",Zamorin,Queen Victoria,Elizabeth I,Jahangir,d
In which year was the administration of India handed over to the British Emperor by a proclamation of Queen Victoria?,1600,1617,1761,1858,d
"In the battle of Wandiwash, which army was defeated by the English army?",Portuguese,Dutch,French,Mughal,c
Who led the British East India Company in the Battle of Buxar?,Vasco da Gama,Captain William Hawkins,Hector Munro,Robert Clive,c
"In 1611, the British opened their first settlement in India at which location?",Surat,Calicut,Masulipatnam,Kochi,c
Who is credited with discovering the sea route to India for the first time?,Captain William Hawkins,Hector Munro,Vasco da Gama,Queen Elizabeth I,c
In which year did Vasco da Gama discover a new sea route to India by sailing around Africa?,1600 AD,1608 AD,1498 AD,1611 AD,c
Near which city did European traders first reach the Indian shores with the arrival of Vasco da Gama in 1498 AD?,Kochi (Kerala),Masulipatnam,Calicut (Kozhikode),Surat,c
Where did Portuguese explorer Vasco da Gama first land in India by sea?,Kochi (Kerala),Calicut (Kozhikode),Surat,"Kappakadabu, Kerala",d
Where is the tomb (burial place) of Vasco da Gama located in India?,Calicut (Kozhikode),"Kappakadabu, Kerala",Kochi (Kerala),Masulipatnam,c
Who was the ruler who welcomed Vasco da Gama in Calicut?,Jahangir,Elizabeth I,Zamorin,Hector Munro,c
What did the British open their first settlement as in 1611 at 'Masulipatnam'?,Port,Factory,Fort,Trading Post,b
In which year did the British East India Company obtain permission to trade in India from Jahangir?,1600,1608,1617,1625,c
Which European nation discovered the sea route to India for the first time?,England,France,Portugal,Netherlands,c
In which year did Vasco da Gama first set foot in India by sea?,1488 AD,1492 AD,1498 AD,1502 AD,c
In which century did Portuguese traders first arrive in Goa?,15th century,17th century,16th century,14th century,c
In what year did Goa gain independence from Portugal?,1947,1952,1961,1965,c
Who is considered the real founder of Portuguese power in India?,Francisco de Almeida,Vasco da Gama,Albuquerque,Nino da Cunha,c
"Which policy is associated with Francisco de Almeida, the Portuguese governor?",Divide and Rule Policy,Blue Water Policy,Subsidiary Alliance,Doctrine of Lapse,b
"In what year did the Portuguese build their first fort in India, and where?","1505, Goa","1503, Cochin","1510, Diu","1500, Calicut",b
Which Indian city was given as dowry to King Charles II of England by the Portuguese?,Goa,Calcutta,Mumbai,Madras,c
Which community established the first trade relations with India?,Dutch,French,British,Portuguese,d
Who first introduced the printing press in India?,British,Dutch,Portuguese,French,c
Which of the following was NOT a Portuguese colony?,Goa,Diu,Machilipatnam,None of the above,c
By whom was Diu conquered in 1509 AD?,Dutch,British,Portuguese,French,c
In what year were the Portuguese defeated in the Swally Estuary near Surat?,1600,1612,1620,1630,b
Who reached the shores of America instead of India?,Vasco da Gama,Albuquerque,Christopher Columbus,Martanda Varma,c
Where is the Cape of Good Hope located?,India,South Africa,Portugal,America,b
Who defeated the Dutch East India Company in the Battle of Colachel in 1741?,Albuquerque,Francisco de Almeida,Martanda Varma,Christopher Columbus,c
The Dutch established a factory in Bengal at which location?,Goa,Calicut,Chinsura,Cochin,c
The 'Blue Water' policy was introduced by which Portuguese governor?,Albuquerque,Nino da Cunha,Peter Mundy,Francisco de Almeida,d
In what year did the Portuguese capture Goa?,1498 AD,1503 AD,1505 AD,1510 AD,d
"Arrange the following events related to Portuguese presence in India in chronological order:
 I. Construction of the first fort in Cochin
 II. Capture of Goa by the Portuguese
 III. Transfer of headquarters to Goa by Nino da Cunha","I, II, III","II, I, III","III, II, I","II, III, I",a
In what year was Goa captured by the Portuguese?,1662 AD,1503 AD,1509 AD,1510 AD,d
What was the name of the movement that played a crucial role in ending Portuguese rule in Goa?,Indian Independence Movement,Goa Freedom Struggle,Goa Liberation Movement,Portuguese Resistance Movement,c
"Before India's independence, under whose control was Goa?",British rule,French rule,Dutch rule,Portuguese rule,d
In which city did the Portuguese build their first fort in India in 1503?,Goa,Kannur,Mumbai,Cochin,d
Who first introduced cashew in India?,The British,The Dutch,The French,The Portuguese,d
Where was the factory established by the Dutch in Bengal?,Surat,Cochin,Chinsura,Goa,c
Identify the traveler to India who was NOT from Portugal.,Albuquerque,Francisco de Almeida,Peter Mundy,Nino da Cunha,c
In what century did Portuguese traders initially arrive in Goa?,15th century,17th century,16th century,14th century,c
In which year did Goa achieve independence from Portugal?,1950,1947,1961,1971,c
Which of the following was first introduced in India by the Portuguese?,Tea,Coffee,Cashew,Rubber,c
Which of the following statements is INCORRECT regarding Portuguese rule in India?,They introduced the printing press.,They captured Goa in 1510 AD.,They never faced any significant opposition from Indian rulers.,They introduced cashew to India.,c
Who was the ruler of India when the East India Company was established?,Shah Jahan,Aurangzeb,Akbar,Jahangir,c
The King of India at the time of the formation of the British India Company in London was:,Jahangir,Shah Jahan,Akbar,Aurangzeb,c
The British East India Company established its first trading post in ____.,Bombay,Calcutta,Surat,Madras,c
Which fort was the first to be built by the British in India?,Fort William,Fort St. David,Fort St. George,Fort Victoria,c
In what year was the British East India Company given permission to trade in India by Jahangir?,1600,1612,1617,1620,c
During which period did the English (British) East India Company establish itself in India?,1550-1562,1620-1632,1600-1612,1650-1662,c
By what other name was the English East India Company known?,The Royal Company,The Crown Company,John Company,The Trading Company,c
Who authorized the East India Company to establish trading posts in India in 1600 AD?,King James I,Queen Victoria,Queen Elizabeth I,King George III,c
On what date was the English Royal Charter granted to the East India Company by Elizabeth I?,31 December 1600,1 January 1601,31 December 1599,1 January 1600,a
Which of the following British companies first received a charter to trade in India?,Muscovy Company,Hudson's Bay Company,Levant Company,Royal African Company,c
"Which company was initially formed to trade with the East Indies, but later limited to India and China?",The Dutch East India Company,The French East India Company,The East India Company,The Spanish East India Company,c
"Before the East India Company established its power in India, India exported soft clothes made of what materials?",Wool and linen,Cotton and silk,Jute and wool,Linen and jute,b
In what year was the Queen of England declared Empress of India?,1857,1858,1877,1947,c
The British divided the territories in India into provinces known as Presidency. Which of the following was NOT a Presidency?,Bengal,Bombay,Madras,Delhi,d
Where was the first British Presidency in India established?,Calcutta,Bombay,Surat,Madras,c
